Job Title,Job link,Company name,Location,Skills
Senior Process Engineer,https://wuzzuf.net/jobs/p/NiHx3YurQvok-Senior-Process-Engineer-NES-Fircroft-Dubai-United-Arab-Emirates,"Dubai, United Arab Emirates ",NES Fircroft -,Not specified · IT/Software Development · Engineering - Telecom/Technology · Engineering - Mechanical/Electrical · Engineering · Information Technology (IT) · Computer Science · Software Engineering · Software Development · Mechanical Engineering · Computer Engineering
Intern,https://wuzzuf.net/jobs/p/hzAg5TbUOvo4-Intern-Careem-Riyadh-Saudi-Arabia,"Riyadh, Saudi Arabia ",Careem -,Not specified · Accounting/Finance · Marketing/PR/Advertising · Media/Journalism/Publishing · Accounting · Finance · Auditing · Marketing · Microsoft Office · Financial Analysis · Social Media
Engineer - Electrical,https://wuzzuf.net/jobs/p/rX0zg3uXIBdG-Engineer---Electrical-AECOM-Riyadh-Saudi-Arabia,"Riyadh, Saudi Arabia ",AECOM -,Not specified · IT/Software Development · Engineering - Telecom/Technology · Engineering - Mechanical/Electrical · Engineering · Information Technology (IT) · Computer Science · Software Development · Software Engineering · Computer Engineering · Mechanical Engineering
Architecture,https://wuzzuf.net/jobs/p/9RHBID0tk8Wh-Architecture-AECOM-Riyadh-Saudi-Arabia,"Riyadh, Saudi Arabia ",AECOM -,Not specified · Engineering - Construction/Civil/Architecture · Creative/Design/Art · IT/Software Development · Architecture · Engineering · Civil Engineering · AutoCAD · Design · Construction · Project Management
Engineer - Electrical (ELV / ICT),https://wuzzuf.net/jobs/p/A8PnGcizY3UW-Engineer---Electrical-ELV-ICT-AECOM-Riyadh-Saudi-Arabia,"Riyadh, Saudi Arabia ",AECOM -,Not specified · IT/Software Development · Engineering - Telecom/Technology · Engineering - Mechanical/Electrical · Engineering · Information Technology (IT) · Computer Science · Software Development · Software Engineering · Computer Engineering · Mechanical Engineering
Engineer - Mechanical (VHT),https://wuzzuf.net/jobs/p/N92KQm7C3Mgm-Engineer---Mechanical-VHT-AECOM-Riyadh-Saudi-Arabia,"Riyadh, Saudi Arabia ",AECOM -,Not specified · IT/Software Development · Engineering - Telecom/Technology · Engineering - Mechanical/Electrical · Engineering · Information Technology (IT) · Computer Science · Software Development · Software Engineering · Computer Engineering · Mechanical Engineering
CORE NETWORK SENIOR ENGINEER,https://wuzzuf.net/jobs/p/3YeAN51B5882-CORE-NETWORK-SENIOR-ENGINEER-Commercial-International-Group-Cairo-Egypt,"Cairo, Egypt ",Commercial International Group -,Not specified · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · Information Technology (IT) · Engineering · Computer Science · Networking · CCNP · Cisco · Networks
Production Supervisor,https://wuzzuf.net/jobs/p/h4hrOWiZZ0gW-Production-Supervisor-Pepsi-Cairo-Egypt,"Cairo, Egypt ",Pepsi -,Not specified · Manufacturing/Production · Pharmaceutical · Engineering - Other · Production · Manufacturing · Engineering · Pharmacy · Science · Pharmaceutical · Quality
IT Services & Consulting,https://wuzzuf.net/jobs/p/qMWxwTQXCxUK-IT-Services-Consulting-Beinex-Dubai-United-Arab-Emirates,"Dubai, United Arab Emirates ",Beinex -,Not specified · Customer Service/Support · IT/Software Development · Engineering - Telecom/Technology · Information Technology (IT) · Customer Service · Computer Science · Customer Support · Customer Care · Sales · Sales Skills
SOC INTEGRATION ENGINEER,https://wuzzuf.net/jobs/p/4JsCFOF4P8w7-SOC-INTEGRATION-ENGINEER-Commercial-International-Group-Cairo-Egypt,"Cairo, Egypt ",Commercial International Group -,Not specified · IT/Software Development · Engineering - Telecom/Technology · Engineering - Mechanical/Electrical · Computer Science · Information Technology (IT) · Engineering · Computer Engineering · Integration · Software Development · Telecommunication
Overheads Controlling Manager,https://wuzzuf.net/jobs/p/shIm3TEMC5iK-Overheads-Controlling-Manager-Danone-Dubai-United-Arab-Emirates,"Dubai, United Arab Emirates ",Danone -,Not specified · Accounting/Finance · Engineering - Construction/Civil/Architecture · Quality · Quality Control · Engineering · Quality Assurance · Civil Engineering · Microsoft Office · Quality · Accounting
SOC TECHNOLOGY ENGINEER,https://wuzzuf.net/jobs/p/fNuRyKNe1f29-SOC-TECHNOLOGY-ENGINEER-Commercial-International-Group-Cairo-Egypt,"Cairo, Egypt ",Commercial International Group -,Not specified · IT/Software Development · Engineering - Telecom/Technology · Engineering - Mechanical/Electrical · Information Technology (IT) · Computer Science · Engineering · SOC · Computer Engineering · Security · Information Security
Project Coordinator (Hybrid),https://wuzzuf.net/jobs/p/Es8VHX8Z5RWR-Project-Coordinator-Hybrid-BayanTech-Cairo-Egypt,"Cairo, Egypt ",BayanTech -,Not specified · Administration · IT/Software Development · Project/Program Management · Project Management · Administration · Microsoft Office · Project Coordination · Information Technology (IT) · Engineering · Localization
Vector 2D/3D Developer,https://wuzzuf.net/jobs/p/t6LPxkLWE0r0-Vector-2D3D-Developer-Brixio-Dubai-United-Arab-Emirates,"Dubai, United Arab Emirates ",Brixio -,Not specified · Creative/Design/Art · IT/Software Development · Engineering - Telecom/Technology · Design · Information Technology (IT) · Adobe Photoshop · Graphic Design · 3D · Adobe Illustrator · Animation
Senior Engineer - Mechanical,https://wuzzuf.net/jobs/p/boEcApoPPlkd-Senior-Engineer---Mechanical-AECOM-Riyadh-Saudi-Arabia,"Riyadh, Saudi Arabia ",AECOM -,Not specified · IT/Software Development · Engineering - Telecom/Technology · Engineering - Mechanical/Electrical · Engineering · Information Technology (IT) · Computer Science · Software Engineering · Software Development · Computer Engineering · Mechanical Engineering
"Specialist, QA & SLA Assurance",https://wuzzuf.net/jobs/p/Np3hJsalegRb-Specialist-QA-SLA-Assurance-Ooredoo-Doha-Qatar,"Doha, Qatar ",Ooredoo -,Not specified · IT/Software Development · Quality · Engineering - Telecom/Technology · Quality Assurance · Quality · QA · Quality Control · Computer Science · Pharmacy · ISO
NOC SENIOR ENGINEER,https://wuzzuf.net/jobs/p/NvxHRNhFn4AC-NOC-SENIOR-ENGINEER-Commercial-International-Group-Cairo-Egypt,"Cairo, Egypt ",Commercial International Group -,Not specified · IT/Software Development · Engineering - Telecom/Technology · Engineering - Mechanical/Electrical · Engineering · Information Technology (IT) · Computer Science · Software Engineering · Software Development · Computer Engineering · Mechanical Engineering
Account Management Associate,https://wuzzuf.net/jobs/p/qiolVJHxg6KT-Account-Management-Associate-Alphapartners-Abu-Dhabi-United-Arab-Emirates,"Abu Dhabi, United Arab Emirates ",Alphapartners -,Not specified · Customer Service/Support · Marketing/PR/Advertising · Sales/Retail · Sales · Sales Skills · Customer Service · Sales Target · Customer Support · Customer Care · Account Management
Regulatory Affairs Internship – Outsourced Opportunity,https://wuzzuf.net/jobs/p/T5jAwx1nXUUn-Regulatory-Affairs-Internship-–-Outsourced-Opportunity-Abbott---Egypt-Cairo-Egypt,"Cairo, Egypt ",Abbott - Egypt -,Not specified · Administration · Marketing/PR/Advertising · Pharmaceutical · pharmacy · marketing · regulatory affairs · science · pharmaceutical · communication skills · medical
Procurement Category Lead - IT,https://wuzzuf.net/jobs/p/f1gqpwTAzOyC-Procurement-Category-Lead---IT-MAJID-AL-FUTTAIM-Dubai-United-Arab-Emirates,"Dubai, United Arab Emirates ",MAJID AL FUTTAIM -,Not specified · Operations/Management · Project/Program Management · Purchasing/Procurement · Management · Operations · Project Management · Procurement · Purchasing · Business Administration · Chemicals
2024 Operational Security Internship - UAE National,https://wuzzuf.net/jobs/p/jaUKCFfvPYmO-2024-Operational-Security-Internship---UAE-National-Amazon-Data-Services-MENA-FZ-LLC-Dubai-United-Arab-Emirates,"Dubai, United Arab Emirates ",Amazon Data Services MENA FZ-LLC -,Not specified · Human Resources · IT/Software Development · Engineering - Telecom/Technology · computer science · human resources (hr) · information technology (it) · microsoft office · software
Senior Quality Assurance Specialist,https://wuzzuf.net/jobs/p/wUd5aEZ7uDQY-Senior-Quality-Assurance-Specialist-Giza-Arabia-Systems-Cairo-Egypt,"Cairo, Egypt ",Giza Arabia Systems -,Not specified · IT/Software Development · Quality · Engineering - Telecom/Technology · Quality Assurance · Quality · Quality Control · QA · QC · Computer Science · Information Technology (IT)
"IL6S Engineer, BEA",https://wuzzuf.net/jobs/p/ClDwPu7WLuIP-IL6S-Engineer-BEA-Mondelez-International-Alexandria-Egypt,"Alexandria, Egypt ",Mondelez International -,Not specified · IT/Software Development · Engineering - Telecom/Technology · Engineering - Mechanical/Electrical · engineering · information technology (it) · computer science · software development · communication skills · production · management
Overheads Controlling Manager - Contractor (6 months),https://wuzzuf.net/jobs/p/GGG8u8Zju33E-Overheads-Controlling-Manager---Contractor-6-months-Danone-Waters-UK-Ireland-Ltd-Dubai-United-Arab-Emirates,"Dubai, United Arab Emirates ",Danone Waters (UK & Ireland) Ltd. -,Not specified · Accounting/Finance · Engineering - Construction/Civil/Architecture · Quality · Quality Control · Engineering · Quality Assurance · Civil Engineering · Microsoft Office · Quality · Accounting
Business Support Assistant - Information Management & Reporting FT,https://wuzzuf.net/jobs/p/TctQdf7qqyc4-Business-Support-Assistant---Information-Management-Reporting-FT-World-Food-Program---Other-locations-Cairo-Egypt,"Cairo, Egypt ",World Food Program - Other locations -,Not specified · Administration · Customer Service/Support · IT/Software Development · Administration · Customer Service · Customer Support · Customer Care · Business Administration · Business Development · Microsoft Office
Server Administrator,https://wuzzuf.net/jobs/p/kWLlXD4IFoQd-Server-Administrator-Orbit-tech-Cairo-Egypt,"Cairo, Egypt ",Orbit tech.  -,"Experienced · 3 - 5 Yrs of Exp · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · Server Administrator, Server Management, Security, Monitoring, Optimization, Backup, Recovery, Documentation, Collaboration, Upgrades, Patch Management, User Support, Disaster Recovery, Capacity Planning. · Networking · System Administration · Information Technology (IT) · Computer Science · Troubleshooting · Windows Server"
BI Development Manager,https://wuzzuf.net/jobs/p/VcTHjffUsM94-BI-Development-Manager-MAJID-AL-FUTTAIM-Cairo-Egypt,"Cairo, Egypt ",MAJID AL FUTTAIM -,Not specified · Business Development · IT/Software Development · Sales/Retail · Business Development · Sales · Sales Skills · Marketing · Sales Target · Information Technology (IT) · Computer Science
System Administrator,https://wuzzuf.net/jobs/p/4Mku5O0jQHgp-System-Administrator-Pentavalue-Cairo-Egypt,"Cairo, Egypt ",Pentavalue -,Not specified · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · Information Technology (IT) · Computer Science · System Administration · Engineering · Linux · Installation · Computer Engineering
Group & Events Assistant Manager ( Arabic Speaker) - The Abu Dhabi EDITION,https://wuzzuf.net/jobs/p/BaWXQA039Ms3-Group-Events-Assistant-Manager-Arabic-Speaker---The-Abu-Dhabi-EDITION-Marriott-International-Inc-Abu-Dhabi-United-Arab-Emirates,"Abu Dhabi, United Arab Emirates ","Marriott International, Inc. -",Not specified · Accounting/Finance · IT/Software Development · Sales/Retail · Sales · Microsoft Office · Engineering · Finance · Sales Skills · Accounting · Computer Science
Control & Reporting Assistant Analyst - AR (French Speaker),https://wuzzuf.net/jobs/p/NFi9hw5JeQWq-Control-Reporting-Assistant-Analyst---AR-French-Speaker-Pepsi-Cairo-Egypt,"Cairo, Egypt ",Pepsi -,Not specified · IT/Software Development · Quality · Engineering - Telecom/Technology · Quality Control · Quality Assurance · Engineering · Quality · Computer Science · Information Technology (IT) · QC
Account Management Associate,https://wuzzuf.net/jobs/p/IKgVtqUuacU8-Account-Management-Associate-Careem-Abu-Dhabi-United-Arab-Emirates,"Abu Dhabi, United Arab Emirates ",Careem -,Not specified · Customer Service/Support · Marketing/PR/Advertising · Sales/Retail · Sales · Sales Skills · Customer Service · Sales Target · Customer Support · Customer Care · Account Management
Senior Contract Specialist,https://wuzzuf.net/jobs/p/CG5KfW2v0ul5-Senior-Contract-Specialist-WorleyParsons-Riyadh-Saudi-Arabia,"Riyadh, Saudi Arabia ",WorleyParsons -,Not specified · Human Resources · Marketing/PR/Advertising · Media/Journalism/Publishing · Marketing · Social Media · Human Resources (HR) · Microsoft Office · E-marketing · Digital Marketing · Media
Senior Product Manager - Q-commerce Supply,https://wuzzuf.net/jobs/p/fECRH9BOyUIz-Senior-Product-Manager---Q-commerce-Supply-Nana-Riyadh-Saudi-Arabia,"Riyadh, Saudi Arabia ",Nana -,Not specified · IT/Software Development · Marketing/PR/Advertising · Sales/Retail · Sales · Marketing · Information Technology (IT) · Sales Skills · Project Management · Product Management · Computer Science
Product Manager - MDA,https://wuzzuf.net/jobs/p/DN3cLkFyKZLf-Product-Manager---MDA-Raya-Holding-for-Financial-Investments-Cairo-Egypt,"Cairo, Egypt ",Raya Holding for Financial Investments -,Not specified · IT/Software Development · Marketing/PR/Advertising · Sales/Retail · Product Management · Marketing · Sales · Information Technology (IT) · Computer Science · Project Management · Sales Skills
Senior Engineer - Civil,https://wuzzuf.net/jobs/p/92c9leNaT14X-Senior-Engineer---Civil-AECOM-Riyadh-Saudi-Arabia,"Riyadh, Saudi Arabia ",AECOM -,Not specified · IT/Software Development · Engineering - Telecom/Technology · Engineering - Mechanical/Electrical · Engineering · Information Technology (IT) · Computer Science · Software Engineering · Software Development · Computer Engineering · Mechanical Engineering
